customer_id,customer_name,transaction_date,amount
323ad91d-eb94-4984-8bbf-cb46e3bc2be0,Tammy Gillespie,2024-04-20,86416
94a31be0-c4aa-4333-9d9f-cb3800526def,Tammy Ellis,2024-01-11,20289
3c9c1c93-92d0-42b3-af0c-cf69c0072c3e,Yvonne Wade,2024-05-23,49671
71a4e4df-e95b-4a23-92a0-456fef09f48e,Andrea Hernandez,2024-05-17,57588
34d04d57-7a20-4a2a-ae46-d12c4c105417,Kevin Medina,2024-06-07,27814
2472fa42-58c7-47c4-b43a-87efdaee4f72,Ethan Mason,2024-01-08,82914
badfa418-bd37-4592-a906-316dfbb1ee63,Douglas Williams,2024-02-02,2062
5fc9e709-d718-4ea8-b3b1-5dfae5ceee95,Taylor Miles,2024-05-17,24543
c3b6cdea-447f-4df3-ad6b-7ec827fddd60,Ryan Howard,2024-08-04,36259
39c40c12-9b04-4b38-9b08-90beb2b7c073,Brooke Jones,2024-08-15,51448
b0aec6ce-8753-40f4-99be-12969a45a164,Mary Bradley,2024-05-13,18059
7d2b214d-4818-4d2d-9b7b-e48f313daefd,Christopher Wolf,2024-07-27,26168
0216de56-0b4d-4717-8145-4a6fec03ebb7,Michelle Garza,2024-06-15,82488
b5399254-73e0-4936-9164-2060ef67a585,Matthew Hayden,2024-08-13,1215
62a951d8-47b4-4eff-b2b9-e8779e634e47,Anthony Grimes,2024-09-18,41500
e3a1ee18-a9f8-4c68-b683-550aa073a027,Jessica Noble DDS,2024-02-13,17482
6634332b-4dd3-4e5a-b504-b7b5afaae8ac,Stephanie Robinson,2024-03-29,27838
90fd1198-9fe4-4937-8fba-64f58214eaa8,John Morgan,2024-01-05,81415
6ca9a17b-fa80-4831-974e-ffc73cf7372f,Renee Mills,2024-05-11,2174
c335b13b-7557-44fc-ab6c-a3aa0a1643d9,Shelby Spears,2024-03-16,12688
c2f329f9-0884-4f71-b5b8-2e62140b46db,Lauren Li,2024-08-02,34337
97cff51c-8d17-428e-bc44-3acf3bcfb05e,Norma Campbell,2024-01-02,58812
4868cca7-e907-4c8f-b7c4-c095af39aa5d,Samuel Ramirez,2024-09-13,23840
92a8ceb1-3ebc-4960-9f02-4eae4855348d,Michele Freeman,2024-07-07,37823
3c7d90c0-cc83-4952-b015-d43206b5279b,Andrea Herrera,2024-06-27,39322
ff9765c5-39ac-40fa-9c2e-c34f1c488118,Wesley Perez,2024-02-28,16310
a6b7d9cb-e8c5-4a3f-97b0-62b1d821ed93,Charles Robinson,2024-02-06,811
431e1e6c-229d-4bb9-b60c-40f3d64a4bb2,Susan Brown,2024-07-26,2655
211d17f7-6595-4b4e-a8ec-df4de34264f4,Mr. Anthony Mcknight DVM,2024-06-13,16405
e3b1d5ee-729f-471b-9d73-68d270a50fe6,Kenneth Morris,2024-05-09,15072
f08528ac-a5c5-42e0-9e7a-0ed91485d5b7,David Hahn,2024-08-03,57613
dfc5cc87-8306-471f-9318-3c70f0dac30c,Jeffrey Webb,2024-02-17,1318
bd5f4e24-b147-4322-a572-a7fe31160c99,Laura Higgins,2024-06-21,83938
0415c6e9-599d-499e-abff-c5822a88f594,Nicholas Mendez,2024-05-31,261
2d16d227-e879-4e43-8ea6-9cb02ba9668a,Michele Hernandez,2024-02-18,44237
a1a60171-6f16-4efd-a388-dea38e26601c,Andrew Carpenter,2024-02-13,59364
5db3fd4e-562f-4552-889d-04b8be457fc4,Donald Perez,2024-06-29,7228
d858baa8-a8de-4e87-b114-7efbe5bd36bc,Kevin Wagner,2024-02-16,94405
87f75b54-5beb-4311-b083-078a9d9e080e,Jessica English,2024-07-25,23943
4093a9cc-4010-42aa-a0fd-26607fd8f037,Donald Lester,2024-02-15,30460
a45863f3-b682-41bb-85c5-3667161650d1,Anne Francis,2024-01-12,43011
bd3adf7a-39f9-4cae-9bf0-e2fdab48fc52,Daniel Medina,2024-04-24,50574
ffae6e9d-a3c2-451d-a157-cacf46df0497,Kristine Russell,2024-03-28,51064
e1f80f8d-7f3c-4766-a1c8-8ab1f3d5883f,Kelly Hale,2024-04-28,84853
a4e934dd-e7df-41de-892f-a340541af503,Benjamin Casey,2024-01-29,88932
44378431-bfb2-4ce1-9356-0e91cb757ca3,Tyler Davis,2024-08-06,4054
1d20b6b6-cfe7-402f-944f-ce9737cfd470,Deanna Howard,2024-09-14,32117
b8abc794-026c-4635-8ea5-58c23338180e,Robert Shah,2024-05-06,33803
1af4cf4a-368b-4189-9362-6d45ecbf1e0a,Emily Young,2024-09-08,7836
abf052e1-9df6-4631-8d81-616c6d04365e,Andrea Jones,2024-02-03,28751
4b378e99-fc26-425d-b7e0-baac59c29482,April Flores,2024-04-02,90745
5bd4b53b-2bc5-4fb6-86e2-fb55bbc263c0,Theresa Avery,2024-04-01,66344
6622179a-a0ac-4b15-b492-04ec40f57c1b,William Gonzalez,2024-07-13,52269
7cc54d07-07df-4c87-88f9-941d3036e02d,Maria Jones,2024-04-28,12993
485b342c-51ca-4c55-b713-de58459ce4bf,Jennifer Grant,2024-02-17,18527
0932ecfd-caf4-43a3-80c7-53020c71303f,Joshua Stephens,2024-05-09,27033
bde4ac86-eb42-4fcd-9386-917e171353f3,Elizabeth Bowman,2024-01-29,71615
dab69e7d-bb3b-4d4e-b8e3-3e2a6495454a,Blake Murphy,2024-05-15,10898
ad074ac0-57ad-40da-a62c-0b62a64845aa,Jamie Williamson,2024-07-22,78470
4228a9f3-8e50-4ea4-9a6b-0a4d17659428,Lori Bray,2024-07-04,22666
0cf86f3b-6513-4c0a-9af2-300e62075a3c,Brandon Harding,2024-08-17,14490
c4e9273a-c802-43a6-92d3-e4f7dc84d268,Michael Ware,2024-04-19,44519
caef9a30-b087-47d7-b97b-51caba36194c,Bryce Murphy,2024-03-09,31475
9cc66534-1459-4867-a37f-dc15e63c3414,Sharon Moreno,2024-05-01,88865
3def931c-3042-49ab-9aeb-5b3ebd8d3a2b,Kelsey Adams,2024-01-27,89380
4fe66a93-49ad-4cc5-a58c-90d1745ebfbd,Evelyn Huynh,2024-07-15,48182
80c7b896-8def-446f-9fdd-fb96535c6bc9,Michael Lewis,2024-09-11,46468
19289313-15ee-4d23-ac6b-a10bb4035777,Brittany Reynolds,2024-08-09,57290
a09af786-13cb-4fcc-a86b-77eb121c222b,Adrienne Kennedy,2024-01-31,42228
bb59303f-da87-432a-aa56-8f87bba94b69,Tanya Nolan,2024-05-15,23923
7f3cf7aa-0376-41a3-a0f3-4c0b9c3a515e,Danny Sanders,2024-03-13,99841
1373b84b-3b40-4d5b-ac37-5f89852b3b40,Christine Hansen,2024-02-29,90920
251b22a6-8722-41cd-9a35-2a921f1f74eb,Miss Carrie Gonzalez,2024-01-06,52390
d120858c-d4b2-46c6-aa78-ba1c4ffd1780,Mary Garcia,2024-08-12,86279
3aa1c41b-0916-4027-8624-3d3517357e0b,Tyler Sanchez,2024-09-15,43722
6feb4e9f-f697-41ba-9604-1ae67e16698d,Jason Torres,2024-08-20,95476
785977fa-68fc-4080-aed5-ba573061ed4d,Christine Cross,2024-04-16,80728
118260ab-a58f-478b-9117-bd96d7432507,Crystal Porter,2024-06-17,17987
051cbd9f-8d6b-4818-98e8-a1ca33651058,Anna Morris,2024-04-30,9504
f3d3f2d2-440a-46fa-9428-b1f3d9dc305b,Adrienne Garcia,2024-08-31,52065
